Datetime,CO2_1_1_1 [Tower 4],CH4_1_1_1 [Tower 4],FC_1_1_1 [Tower 4],FC_SSITC_TEST_1_1_1 [Tower 4],FCH4_1_1_1 [Tower 4],FCH4_SSITC_TEST_1_1_1 [Tower 4],CO2_1_1_1 [Tower 9],CH4_1_1_1 [Tower 9],FC_1_1_1 [Tower 9],FC_SSITC_TEST_1_1_1 [Tower 9],FCH4_1_1_1 [Tower 9],FCH4_SSITC_TEST_1_1_1 [Tower 9]
2021/04/06 23:30:00,417.276,,6.77766,1,,,,,,,,
2021/04/07 00:00:00,415.001,,0.357345,1,,,,,,,,
2021/04/07 00:30:00,422.207,,7.25621,1,,,,,,,,
2021/04/07 01:00:00,422.759,,7.12346,1,,,,,,,,
2021/04/07 01:30:00,420.065,,2.74544,1,,,,,,,,
2021/04/07 02:00:00,421.089,,3.82244,1,,,,,,,,
2021/04/07 02:30:00,435.899,,9.08682,1,,,,,,,,
2021/04/07 03:00:00,423.285,,2.27548,2,,,,,,,,
2021/04/07 03:30:00,426.032,,4.50392,0,,,,,,,,
2021/04/07 04:00:00,422.11,,2.35413,0,,,,,,,,
2021/04/07 04:30:00,427.894,,4.17668,1,,,,,,,,
2021/04/07 05:00:00,423.63,,3.50555,0,,,,,,,,
2021/04/07 05:30:00,424.603,,3.99874,0,,,,,,,,
2021/04/07 06:00:00,423.706,,4.48387,0,,,,,,,,
2021/04/07 06:30:00,421.309,,1.91234,0,,,,,,,,
2021/04/07 07:00:00,418.981,,-1.07844,0,,,,,,,,
2021/04/07 07:30:00,414.584,,-5.45023,0,,,,,,,,
2021/04/07 08:00:00,412.772,,-9.11746,0,,,,,,,,
2021/04/07 08:30:00,409.217,,-12.7094,0,,,,,,,,
2021/04/07 09:00:00,407.449,,-17.2518,0,,,,,,,,
2021/04/07 09:30:00,406.805,,-13.8658,0,,,,,,,,
2021/04/07 10:00:00,406.627,,-12.1639,0,,,,,,,,
2021/04/07 10:30:00,,,,,,,394.886,,-0.470624,2,,
2021/04/07 11:00:00,395.826,2101.12,-14.8265,1,10.4764,1,392.237,2141.96,-11.2583,0,-20.5568,1
2021/04/07 11:30:00,398.055,,-8.97312,0,,,394.325,2160.5,-5.79871,0,155.048,0
2021/04/07 12:00:00,397.244,2098.74,-11.5504,0,2.57958,0,393.108,2133.35,-9.16953,0,64.14,1
2021/04/07 12:30:00,396.993,2099.81,-14.2313,0,-4.70634,0,393.105,2126.89,-11.9096,0,63.2672,0
2021/04/07 13:00:00,396.709,2101.47,-17.6571,0,7.36897,0,393.085,2123.12,-11.9553,0,123.983,1
2021/04/07 13:30:00,397.506,2121.64,-13.9819,0,-1.78966,0,393.31,2116.38,-13.5542,0,48.1058,1
2021/04/07 14:00:00,397.908,2130.92,-11.4699,0,18.9984,2,394.553,2126.08,-11.7167,0,91.6949,0
2021/04/07 14:30:00,397.633,2137.73,-11.8489,0,2.94293,0,393.92,2130.7,-12.0442,0,73.0805,1
2021/04/07 15:00:00,397.518,2139.15,-14.5927,0,15.382,1,393.644,2119.03,-12.3694,0,56.5829,1
2021/04/07 15:30:00,397.916,2136.35,-8.21436,0,12.7278,0,394.332,2142.37,-6.71902,0,75.2635,1
2021/04/07 16:00:00,397.8,2129.16,-7.63936,0,4.00911,0,394.306,2146.06,-6.55819,0,71.2124,0
2021/04/07 16:30:00,398.1,2129.09,-6.82904,0,4.88281,1,394.172,2127.84,-7.85984,0,54.2898,0
2021/04/07 17:00:00,398.745,2135.48,-4.70783,0,3.28179,0,395.193,2149.82,-3.40264,0,30.7321,1
2021/04/07 17:30:00,398.59,2136.57,-4.60875,0,11.1262,0,395.073,2144.92,-2.38709,0,116.019,1
2021/04/07 18:00:00,398.897,2145.12,-1.3186,0,4.87522,1,395.477,2190.4,-0.233486,1,1.746,2
2021/04/07 18:30:00,399.398,2137.31,-0.652845,0,5.05725,0,395.859,2137.55,1.43682,0,-17.4604,2
2021/04/07 19:00:00,401.303,2157.77,1.87761,0,5.39432,0,397.136,2103.16,2.9609,0,16.4823,1
2021/04/07 19:30:00,404.693,2188.43,2.99087,0,1.73351,1,399.531,2121.94,2.06665,1,12.3165,1
2021/04/07 20:00:00,404.055,2212.84,1.08411,0,-1.58242,1,402.034,2140.02,1.24601,0,-1.46811,2
2021/04/07 20:30:00,405.886,2281.15,1.21667,0,-8.48502,1,402.661,2171.17,0.306599,0,-2.24635,1
2021/04/07 21:00:00,407.881,,1.71806,0,,,403.787,2201.28,0.122858,1,-3.76874,0
2021/04/07 21:30:00,413.76,,2.83094,2,,,407.564,2198.69,5.89588,0,1.92434,0
2021/04/07 22:00:00,410.404,,5.45457,0,,,406.024,2197.47,4.76843,0,-3.14365,2
2021/04/07 22:30:00,409.813,,5.21601,0,,,405.572,2170.13,4.38164,0,0.131299,1
2021/04/07 23:00:00,410.239,,4.71601,0,,,405.932,2163.25,4.87335,0,-1.11851,1
2021/04/07 23:30:00,410.214,,3.84784,0,,,406.952,2165.89,3.23246,0,1.9333,0
2021/04/08 00:00:00,407.625,2318.13,2.55481,0,20.8287,0,407.36,2161.07,2.4313,0,7.75506,0
2021/04/08 00:30:00,407.464,2280.92,3.14878,0,6.51016,1,406.043,2144.65,4.43093,0,1.94139,0
2021/04/08 01:00:00,409.481,2253.57,2.90589,0,-26.5162,0,404.71,2144.58,3.62575,0,-0.574479,1
2021/04/08 01:30:00,408.089,,4.48326,0,,,403.737,2127.95,6.17179,0,6.38173,1
2021/04/08 02:00:00,406.463,,4.85344,0,,,403.329,2130.33,3.27523,0,-0.219012,2
2021/04/08 02:30:00,408.458,2294.18,5.86139,0,27.5633,0,402.145,2112.83,5.08075,0,8.94628,0
2021/04/08 03:00:00,406.045,2255.84,4.15401,0,48.8971,0,402.164,2116.01,3.62672,0,-0.6916,1
2021/04/08 03:30:00,407.784,,4.45805,0,,,404.185,,4.84648,0,,
2021/04/08 04:00:00,408.028,,3.53553,0,,,410.428,2134.82,3.13995,0,0.298543,2
2021/04/08 04:30:00,407.94,,3.07852,0,,,411.319,,3.82986,1,,
2021/04/08 05:00:00,404.699,,4.38308,0,,,400.877,,6.04004,0,,
2021/04/08 05:30:00,404.087,,4.64325,0,,,399.782,2116.05,4.94288,0,11.7591,1
2021/04/08 06:00:00,401.235,,4.69605,0,,,398.101,,4.24122,0,,
2021/04/08 06:30:00,401.441,,2.34494,0,,,398.323,,3.21426,0,,
2021/04/08 07:00:00,399.686,,0.306663,2,,,396.397,,0.792537,0,,
2021/04/08 07:30:00,397.973,,-4.98554,0,,,393.764,2142.13,-3.22125,0,51.2422,0
2021/04/08 08:00:00,395.923,,-12.8262,0,,,391.043,2126.63,-12.401,0,38.4961,1
2021/04/08 08:30:00,395.288,,-16.1715,0,,,390.085,2126.43,-16.4518,0,43.1071,2
2021/04/08 09:00:00,395.19,2243.56,-16.344,0,20.8982,2,390.595,2106.27,-16.4927,0,10.6487,0
2021/04/08 09:30:00,394.507,2237.78,-28.4832,0,129.182,0,389.499,2113.68,-23.0001,0,19.325,0
2021/04/08 10:00:00,395.033,2243.32,-24.474,0,107.407,0,390.832,2112.9,-18.9775,0,12.6233,0
2021/04/08 10:30:00,395.54,2242.61,-22.3528,0,96.3085,0,391.249,2122.46,-19.233,0,8.06725,0
2021/04/08 11:00:00,395.722,2253.41,-27.759,0,121.906,0,391.824,2131.94,-20.4833,0,11.8027,0
2021/04/08 11:30:00,392.07,2233.96,-35.9163,0,138.483,0,388.448,2122.57,-28.2786,0,3.27935,0
2021/04/08 12:00:00,390.451,2212.88,-34.0831,0,109.622,0,387.817,2110.11,-23.1603,0,9.46712,0
2021/04/08 12:30:00,391.446,2192.15,-31.4504,0,99.7287,0,387.766,2107.99,-24.039,0,11.2685,0
2021/04/08 13:00:00,392.505,2182.18,-20.8177,0,59.5,0,388.313,2101.44,-14.9751,0,4.5616,0
2021/04/08 13:30:00,393.502,2178.78,-14.049,0,55.4327,0,388.647,2101.17,-13.1598,0,4.4652,0
2021/04/08 14:00:00,393.464,2189.36,-15.2825,0,50.396,0,388.932,2101.37,-13.4964,0,6.83911,0
2021/04/08 14:30:00,394.095,2194.98,-14.0319,0,34.2366,0,389.775,2102.23,-10.7635,0,3.42147,0
2021/04/08 15:00:00,395.45,2212.7,-4.50464,0,56.0512,0,391.338,2106.4,-3.58895,0,6.33312,0
2021/04/08 15:30:00,394.452,2227.25,-7.87592,0,49.42,0,390.192,2110.4,-6.70391,0,8.0559,2
2021/04/08 16:00:00,393.441,2233.8,-10.2826,0,91.2051,0,390.151,2113.03,-4.6011,0,0.922584,0
2021/04/08 16:30:00,394.631,2245.83,-4.27572,0,72.807,0,391.284,2115.81,-1.35847,0,9.82659,1
2021/04/08 17:00:00,395.805,2258.13,-1.10728,0,66.0456,0,391.915,2119.49,-1.04382,0,5.85382,0
2021/04/08 17:30:00,397.509,,3.3761,0,,,394.339,2132.4,3.40853,0,10.266,1
2021/04/08 18:00:00,398.681,,4.50237,0,,,395.55,2138.59,3.67207,0,2.07659,1
2021/04/08 18:30:00,400.146,,5.95906,0,,,397.124,,6.0914,0,,
2021/04/08 19:00:00,401.18,,6.07857,0,,,398.317,2144.84,5.42085,0,19.2821,0
2021/04/08 19:30:00,403.537,,7.84932,0,,,399.888,2159.85,5.95743,0,-0.8945,1
2021/04/08 20:00:00,405.872,,6.5719,0,,,400.167,,6.94018,0,,
2021/04/08 20:30:00,404.231,,6.08077,0,,,400.642,2162.49,5.54308,0,-8.86001,0
2021/04/08 21:00:00,406.54,,4.69496,0,,,401.855,2162.87,4.88603,0,1.08492,0
2021/04/08 21:30:00,405.622,,3.94296,0,,,404.46,2177.78,5.90865,0,2.7666,1
2021/04/08 22:00:00,407.328,,2.60166,0,,,405.959,2183.13,1.40351,0,-0.125992,1
2021/04/08 22:30:00,405.581,,4.54377,0,,,406.101,2266.15,4.34653,0,0.319216,2
2021/04/08 23:00:00,407.972,,2.82416,0,,,404.135,2315.32,4.92398,0,-1.52333,2
2021/04/08 23:30:00,409.603,,5.26363,0,,,403.32,,4.67936,0,,
2021/04/09 00:00:00,407.181,,3.52648,0,,,403.904,2328.24,3.97959,0,-1.06121,1
2021/04/09 00:30:00,406.233,,2.8363,0,,,407.603,2271.12,1.54755,1,-9.86191,1
2021/04/09 01:00:00,407.151,,2.22928,0,,,407.006,2312.46,0.961181,1,-4.59507,1
2021/04/09 01:30:00,409.639,,4.85651,0,,,407.733,2327.75,5.11535,0,-0.702678,2
2021/04/09 02:00:00,407.591,,5.73087,0,,,405.108,2290.29,4.75094,0,14.0812,0
2021/04/09 02:30:00,407.199,,4.00147,0,,,404.394,2209.77,5.82356,0,5.90321,0
2021/04/09 03:00:00,406.343,,2.54667,0,,,403.783,2215.59,2.58503,0,2.78451,0
2021/04/09 03:30:00,404.181,,2.03674,0,,,404.556,2231.75,1.05223,0,3.10595,1
2021/04/09 04:00:00,403.899,,1.92439,0,,,404.023,2254.96,1.46764,0,8.24777,0
2021/04/09 04:30:00,411.539,,19.141,1,,,407.631,2330.39,0.416277,2,229.479,1
2021/04/09 05:00:00,408.544,,2.10272,0,,,408.233,2331.8,-0.868371,2,6.90623,1
2021/04/09 05:30:00,407.618,,1.92043,0,,,410.196,2325.52,1.16611,1,0.620378,2
2021/04/09 06:00:00,407.16,,1.55544,0,,,407.165,2338.3,4.76787,1,-43.8095,2
2021/04/09 06:30:00,403.843,,0.270326,0,,,406.677,2277.76,2.02359,1,7.38821,1
2021/04/09 07:00:00,397.642,,-2.72861,0,,,397.461,2207.98,0.0583985,2,11.0907,0
2021/04/09 07:30:00,396.136,,-7.11621,0,,,391.353,2158.41,-4.51498,0,40.7593,1
2021/04/09 08:00:00,395.231,,-10.2443,0,,,391.542,2142.11,-8.75407,0,13.172,0
2021/04/09 08:30:00,393.953,,-14.9391,0,,,390.364,2126.77,-12.7959,0,36.8416,1
2021/04/09 09:00:00,393.006,2247.87,-18.2447,0,31.2192,2,389.59,2116.76,-16.2486,0,15.6466,0
2021/04/09 09:30:00,392.072,2206.02,-22.9823,0,64.2137,1,388.506,2118.78,-19.1152,0,6.48803,0
2021/04/09 10:00:00,391.914,2178.7,-27.5483,0,50.1373,0,388.001,2116.9,-22.272,0,8.96806,0
2021/04/09 10:30:00,392.546,2172.47,-24.5727,0,50.7903,0,388.484,2112.18,-20.7958,0,-0.997074,0
2021/04/09 11:00:00,392.49,2156.36,-23.3997,0,26.2371,0,388.585,2108.6,-23.3746,0,8.53566,0
2021/04/09 11:30:00,393.175,2144.09,-19.1138,0,23.3248,2,389.004,2106.6,-21.1275,0,-2.31856,0
2021/04/09 12:00:00,392.474,2136.27,-29.8909,0,24.8368,0,388.076,2104.1,-22.1917,0,1.45873,0
2021/04/09 12:30:00,392.026,2142.99,-29.0076,0,25.2615,0,388.254,2109.55,-21.5725,0,5.10994,0
2021/04/09 13:00:00,391.628,2142.19,-31.3408,0,17.7778,0,387.454,2113.24,-24.5294,0,-18.8274,0
2021/04/09 13:30:00,391.797,2134.43,-32.675,0,21.9746,0,388.593,2106.97,-23.5646,0,0.704851,0
2021/04/09 14:00:00,392.76,2132.46,-18.1596,0,17.1989,0,389.512,2124.19,-15.3019,0,58.6465,1
2021/04/09 14:30:00,393.37,2130.31,-17.0491,0,18.8111,0,389.818,2149.2,-12.1961,0,59.5885,1
2021/04/09 15:00:00,393.405,2129.18,-14.9645,0,17.0658,0,389.753,2151.66,-13.5513,0,71.4532,0
2021/04/09 15:30:00,393.207,2124.84,-9.52726,0,5.79315,2,389.315,2155.65,-9.29468,0,60.7815,0
2021/04/09 16:00:00,393.793,,-6.50304,0,,,390.779,,-4.52607,0,,
2021/04/09 16:30:00,393.923,2136.69,-8.42434,0,33.9105,0,390.405,2166.65,-9.21934,0,139.727,0
2021/04/09 17:00:00,395.38,2169.95,-5.66928,0,47.4865,0,392.179,2193.52,-5.16282,0,67.3461,0
2021/04/09 17:30:00,395.172,2227.98,-4.99104,0,9.56094,2,392.165,2207.62,-3.05886,0,92.5679,1
2021/04/09 18:00:00,396.13,,-1.68516,0,,,393.384,2222.97,0.217615,2,53.7015,1
2021/04/09 18:30:00,397.827,,1.06216,0,,,394.913,2261.43,2.14531,0,27.4892,0
2021/04/09 19:00:00,399.612,,3.94003,0,,,397.045,2279.54,5.86434,0,120.467,1
2021/04/09 19:30:00,403.196,,2.73496,1,,,399.958,,4.63427,0,,
2021/04/09 20:00:00,407.987,,3.81477,0,,,403.39,2454.37,4.93781,0,23.5095,1
2021/04/09 20:30:00,410.77,,4.18697,1,,,403.95,2330.95,5.56765,0,92.0209,1
2021/04/09 21:00:00,410.773,,2.24435,1,,,408.148,2256.62,0.495624,0,0.325394,2
2021/04/09 21:30:00,412.132,,1.7789,0,,,408.833,2277.76,0.822849,1,1.87827,2
2021/04/09 22:00:00,419.441,,8.07977,1,,,405.231,2275.86,3.2113,1,-15.2805,1
2021/04/09 22:30:00,424.223,,5.49686,0,,,413.886,2548.59,8.37585,0,165.811,1
2021/04/09 23:00:00,419.476,,3.69454,1,,,419.137,2542.42,7.35314,1,35.2167,2
2021/04/09 23:30:00,420.089,,3.53534,1,,,422.183,2675.95,8.49835,1,63.0698,1
2021/04/10 00:00:00,424.667,,1.17596,1,,,421.208,2587.13,1.68673,0,-99.2418,0
2021/04/10 00:30:00,429.573,,0.208272,2,,,417.989,2493.5,2.47825,0,-17.582,2
2021/04/10 01:00:00,431.395,,12.1674,1,,,426.378,2445.37,2.23868,2,-49.7542,2
2021/04/10 01:30:00,410.087,,6.71867,0,,,405.671,2432.7,5.39993,0,90.5381,0
2021/04/10 02:00:00,408.539,,4.37113,0,,,404.403,2336.64,5.6001,0,75.655,0
2021/04/10 02:30:00,407.7,,5.80633,0,,,404.374,2318.67,4.97869,0,17.4177,2
2021/04/10 03:00:00,407.587,,6.10973,0,,,404.387,2277.5,4.77753,0,6.89992,2
2021/04/10 03:30:00,409.173,,7.02723,0,,,404.739,2243.58,4.04728,0,9.50125,0
2021/04/10 04:00:00,415.311,,4.36642,0,,,405.905,2208.05,3.83919,0,-3.59809,2
2021/04/10 04:30:00,418.386,,10.9322,0,,,406.963,2216.3,3.79023,0,4.41417,0
2021/04/10 05:00:00,409.984,,8.64678,0,,,404.268,2194.16,5.07144,0,27.4734,0
2021/04/10 05:30:00,411.459,,1.85603,2,,,405.923,2347.63,3.02311,0,21.8637,0
2021/04/10 06:00:00,414.251,,3.86366,0,,,407.273,2349.65,2.73528,0,69.0927,1
2021/04/10 06:30:00,419.187,,0.469723,2,,,406.439,2380.9,-0.240244,2,-110.41,2
2021/04/10 07:00:00,417.14,,1.97298,1,,,407.751,2398.71,-0.984022,1,-30.9799,1
2021/04/10 07:30:00,403.167,,-1.84243,2,,,399.757,2242.05,-3.71401,0,15.7901,0
2021/04/10 08:00:00,400.068,,-8.94666,0,,,397.499,2208.07,-5.87787,0,27.0503,0
2021/04/10 08:30:00,400.667,,-8.52496,0,,,395.914,2194.56,-10.1045,0,15.9506,1
2021/04/10 09:00:00,398.877,,-15.5,0,,,394.18,2179.75,-14.2787,0,58.2395,2
2021/04/10 09:30:00,398.408,2286.5,-17.4426,0,96.7022,0,394.202,2177.6,-15.6843,0,3.26744,1
2021/04/10 10:00:00,397.147,2254.25,-23.8619,0,93.9213,1,393.371,2169.41,-21.0762,1,107.447,2
2021/04/10 10:30:00,396.756,2182.6,-21.8994,0,18.0742,1,392.937,2156.26,-16.1444,0,16.021,0
2021/04/10 11:00:00,396.508,2298.54,-18.1803,0,76.1197,1,393.256,2154.45,-22.6758,0,11.5812,0
2021/04/10 11:30:00,397.403,2176.02,-18.6065,0,39.7412,1,393.756,2155.53,-20.7673,0,-20.9768,0
2021/04/10 12:00:00,396.207,2180.56,-24.5066,0,21.2928,0,394.86,2139.97,-10.5713,0,2.98656,0
2021/04/10 12:30:00,397.549,2279.39,-19.3778,0,52.5596,1,393.439,2147.54,-17.094,0,55.9719,2
2021/04/10 13:00:00,396.46,2173.47,-24.0203,0,17.5279,0,393.316,2158,-15.7946,0,57.6398,2
2021/04/10 13:30:00,395.413,2188.81,-25.5925,0,-5.9981,0,393.272,2147.66,-12.989,0,13.5692,0
2021/04/10 14:00:00,396.827,2173.22,-22.2206,0,6.42864,0,392.857,2146.09,-12.7697,0,22.8826,0
2021/04/10 14:30:00,397.157,2163.57,-7.39938,0,5.83709,0,393.154,2136.23,-6.04405,0,13.7566,2
2021/04/10 15:00:00,398.21,2154.72,-5.31555,1,-4.22027,1,394.587,2129.42,-1.67372,0,26.5707,1
2021/04/10 15:30:00,397.337,,-7.01528,1,,,394.228,2150.03,-6.30863,1,-115.013,1
2021/04/10 16:00:00,399.103,,-5.30307,1,,,395.134,,-4.03633,0,,
2021/04/10 16:30:00,397.711,,-2.92016,1,,,395.018,,-0.708479,2,,
2021/04/10 17:00:00,395.507,,-7.70031,1,,,393.03,2157.75,-1.9322,1,21.0057,1
2021/04/10 17:30:00,396.08,,-8.96232,0,,,393.316,2180.37,-6.60665,0,-25.0844,2
2021/04/10 18:00:00,396.559,2242.71,-5.42291,1,-24.7135,2,393.296,2201.31,-3.02248,0,62.6109,0
2021/04/10 18:30:00,398.634,2192.66,0.172768,2,27.9318,1,395.549,2192.86,5.09745,1,4.2337,2
2021/04/10 19:00:00,401.862,2226.4,3.97195,0,31.0112,1,398.249,2176.75,3.09522,0,-25.3534,0
2021/04/10 19:30:00,403.177,2252.93,4.39227,1,11.6409,1,399.117,2218.81,3.74789,0,-41.4055,1
2021/04/10 20:00:00,404.996,,4.89014,0,,,400.63,2240.08,5.99956,0,20.7858,1
2021/04/10 20:30:00,406.686,,5.56749,0,,,402.119,2236.57,3.97152,1,-32.3408,2
2021/04/10 21:00:00,406.287,,5.65154,0,,,402.194,2267.12,3.55655,0,8.14195,2
2021/04/10 21:30:00,410.604,,9.40571,1,,,404.869,2258.63,3.59813,0,44.6712,1
2021/04/10 22:00:00,408.298,,11.5229,0,,,403.429,,3.41737,0,,
2021/04/10 22:30:00,405.605,,3.6113,1,,,400.838,,3.86395,1,,
2021/04/10 23:00:00,407.952,,3.14331,1,,,404.521,,11.6159,1,,
2021/04/10 23:30:00,416.522,,6.30425,1,,,404.855,2399.76,1.65454,0,5.605,2
2021/04/11 00:00:00,416.302,,2.4781,1,,,407.258,2446.49,1.46139,1,-165.174,1
2021/04/11 00:30:00,417.062,,2.75962,0,,,412.684,,5.39597,1,,
2021/04/11 01:00:00,418.685,,1.38923,1,,,410.831,,3.92434,0,,
2021/04/11 01:30:00,417.757,,1.46947,1,,,417.592,,-8.70231,1,,
2021/04/11 02:00:00,437.761,,-2.48143,1,,,413.409,,0.097872,2,,
2021/04/11 02:30:00,428.176,,-4.36971,2,,,411.885,,1.07575,1,,
2021/04/11 03:00:00,423.332,,1.63611,1,,,413.535,,0.308036,0,,
2021/04/11 03:30:00,427.221,,1.76081,1,,,415.952,,2.12108,0,,
2021/04/11 04:00:00,421.964,,1.62338,1,,,418.345,,0.554134,2,,
2021/04/11 04:30:00,419.074,,0.374451,1,,,415.044,,2.93761,1,,
2021/04/11 05:00:00,428.012,,-9.63347,2,,,414.036,,0.292372,2,,
2021/04/11 05:30:00,437.592,,15.2277,1,,,419.109,,-6.34462,1,,
2021/04/11 06:00:00,427.491,,3.87196,1,,,418.257,,-0.689238,1,,
2021/04/11 06:30:00,436.486,,3.08336,1,,,411.87,,-0.28428,2,,
2021/04/11 07:00:00,435.163,,-2.02762,1,,,415.849,,1.13577,0,,
2021/04/11 07:30:00,421.98,,-0.766115,2,,,410.054,2470.53,-6.42901,1,97.2115,1
2021/04/11 08:00:00,416.614,,-8.98366,1,,,410.265,2396.55,-8.50498,0,217.938,0
2021/04/11 08:30:00,410.051,,-11.5648,0,,,406.567,2350.16,-12.6889,0,94.5129,0
2021/04/11 09:00:00,403.431,,-17.6477,0,,,398.821,2242.02,-13.3046,0,53.882,0
2021/04/11 09:30:00,400.591,,-23.636,1,,,397.212,2177.32,-13.4995,0,16.1394,1
2021/04/11 10:00:00,400.067,,-17.41,0,,,396.625,2171.44,-15.5261,1,-58.2853,2
2021/04/11 10:30:00,399.892,2283.44,-14.2535,0,205.787,1,396.466,2160.89,-18.6794,1,-18.3002,1
2021/04/11 11:00:00,399.563,2180.19,-15.5153,1,47.6856,1,395.186,2140.32,-15.978,1,-14.3288,1
2021/04/11 11:30:00,397.931,2157.74,-17.0604,0,-8.66745,1,394.652,2157.51,-15.2698,0,-30.154,1
2021/04/11 12:00:00,397.061,2155.98,-22.9262,0,0.571968,0,393.594,2151.41,-15.3605,0,7.20965,1
2021/04/11 12:30:00,397.83,2148.8,-18.6996,0,6.71168,0,394.458,2156.73,-11.0795,0,15.3328,0
2021/04/11 13:00:00,397.338,2152.08,-18.4005,0,1.5399,0,393.836,2149.85,-16.9797,0,-1.94851,0
2021/04/11 13:30:00,397.736,2169.99,-16.5265,0,14.733,0,393.779,2164.9,-17.15,0,34.3225,0
2021/04/11 14:00:00,397.707,2158.46,-23.0775,0,-5.87276,0,394.057,2156.49,-13.6163,0,99.9729,2
2021/04/11 14:30:00,398.018,2160.83,-16.5164,0,8.90497,0,394.732,2153,-12.6644,0,62.6534,2
2021/04/11 15:00:00,397.736,2159.13,-17.0791,0,13.434,0,394.579,2151.64,-9.64274,0,121.669,1
2021/04/11 15:30:00,397.839,2144.8,-12.2773,0,12.6067,0,394.432,2156.14,-10.7291,0,122.794,1
2021/04/11 16:00:00,397.847,2139.52,-11.828,0,10.9275,0,394.26,2140.73,-8.71135,0,82.4375,0
2021/04/11 16:30:00,398.289,2151.3,-11.009,0,11.3817,0,394.826,2122.24,-6.08076,0,88.7147,1
2021/04/11 17:00:00,398.554,2138.5,-8.21925,0,5.76784,0,394.658,2109.37,-5.53066,0,39.6698,1
2021/04/11 17:30:00,399.439,2146.35,-4.9262,0,-0.741539,1,395.97,2116.46,-0.376553,2,133.825,1
2021/04/11 18:00:00,400.031,2160.8,-2.85043,0,1.7454,1,396.892,2141.49,0.292266,0,38.8976,1
2021/04/11 18:30:00,400.579,2145.35,-0.668116,1,-0.281914,2,397.115,2128.64,1.8981,0,68.9274,1
2021/04/11 19:00:00,402.041,2145.16,2.1013,0,-1.22813,1,398.363,2109.59,3.56725,0,19.1447,0
2021/04/11 19:30:00,404.941,2189.82,4.6932,0,15.9986,0,400.546,2123.28,4.67411,0,-7.22288,2
2021/04/11 20:00:00,410.023,2224.8,5.96217,0,17.8214,1,403.765,2149.12,1.40785,0,0.332176,1
2021/04/11 20:30:00,413.982,2264.33,3.85266,0,31.3392,0,408.765,2168.07,0.0513686,2,-3.28625,2
2021/04/11 21:00:00,414.328,,3.44469,0,,,408.195,2211.82,2.29646,0,5.86193,1
2021/04/11 21:30:00,413.383,,5.2936,0,,,407.252,2218.03,3.92802,0,2.84498,0
2021/04/11 22:00:00,413.215,,3.62565,0,,,410.14,2230.16,1.6822,0,2.4002,0
2021/04/11 22:30:00,414.373,,6.51317,0,,,410.498,2240.96,4.48717,0,-1.14703,0
2021/04/11 23:00:00,411.451,,4.47666,0,,,408.75,2236.2,2.42554,0,-0.477077,1
2021/04/11 23:30:00,410.434,,2.8333,0,,,408.598,2233.98,2.03461,0,6.88377,0
2021/04/12 00:00:00,411.164,,1.41038,0,,,409.228,2227.63,1.2908,0,-4.03017,0
2021/04/12 00:30:00,408.448,,1.68135,0,,,408.137,2247.9,0.871338,0,-2.19748,1
2021/04/12 01:00:00,408.733,,4.18913,0,,,406.289,2248.04,2.56965,1,9.2149,1
2021/04/12 01:30:00,408.36,,7.22387,0,,,403.02,,4.53266,0,,
2021/04/12 02:00:00,405.236,,5.02694,0,,,401.02,2236.53,4.58978,0,45.9601,0
2021/04/12 02:30:00,403.425,,4.78843,0,,,400.117,,5.24517,0,,
2021/04/12 03:00:00,402.773,,6.1359,0,,,398.615,,4.72723,0,,
2021/04/12 03:30:00,407.214,,2.81413,0,,,403.291,,1.54935,1,,
2021/04/12 04:00:00,406,,4.8862,0,,,403.16,2259.35,5.82407,0,-6.3496,0
2021/04/12 04:30:00,403.124,,5.15778,0,,,399.131,,5.22342,0,,
2021/04/12 05:00:00,402.197,,4.7733,0,,,399.13,2205.52,5.38696,0,12.8231,0
2021/04/12 05:30:00,403.539,,4.52298,0,,,400.109,2202.35,4.93753,0,10.1331,0
2021/04/12 06:00:00,404.214,,4.73213,0,,,400.547,,4.78333,0,,
2021/04/12 06:30:00,403.89,,3.29486,0,,,400.383,,2.75813,0,,
2021/04/12 07:00:00,403.349,,0.771317,2,,,399.839,,1.05449,0,,
2021/04/12 07:30:00,401.31,,-2.0752,1,,,397.654,,-1.8963,0,,
2021/04/12 08:00:00,398.866,,-6.03661,0,,,395.863,,-3.56005,0,,
2021/04/12 08:30:00,396.233,,-13.8514,0,,,392.7,,-3.90544,1,,
2021/04/12 09:00:00,397.132,,-8.34594,0,,,393.825,,-4.9359,0,,
2021/04/12 09:30:00,400.809,,-2.81549,0,,,397.931,,3.66691,2,,
2021/04/12 10:00:00,396.996,,-19.7364,0,,,393.4,,-17.798,0,,
2021/04/12 10:30:00,396.893,,-12.8075,0,,,394.19,2200.71,-10.7487,0,123.354,0
2021/04/12 11:00:00,398.597,,-10.096,0,,,395.677,,-8.88962,0,,
2021/04/12 11:30:00,395.722,,-24.9922,0,,,392.314,,-18.4157,0,,
2021/04/12 12:00:00,395.91,,-19.1284,0,,,392.603,,-18.5869,0,,
2021/04/12 12:30:00,396.834,,-22.4122,0,,,393.566,2143.71,-17.4583,0,128.809,0
2021/04/12 13:00:00,397.019,,-20.7305,0,,,394.819,,-13.0457,0,,
2021/04/12 13:30:00,397.529,,-20.0141,0,,,394.115,2129.21,-17.8478,0,66.5292,1
