Datetime,Soil Temperature @ 15cm Depth (oC) [Catchment 2],Soil Temperature @ 15cm Depth (oC) [Catchment 4 After  2013/08/13],Soil Temperature @ 15cm Depth (oC) [Catchment 9],Soil Moisture @ 10cm Depth (%) [Catchment 2],Soil Moisture @ 10cm Depth (%) [Catchment 4 After  2013/08/13],Soil Moisture @ 10cm Depth (%) [Catchment 9]
26/10/2020 12:15,10,10.06,10.06,39.03,40.76,35.89
26/10/2020 12:30,10.06,10.12,10.12,39.03,40.76,35.91
26/10/2020 12:45,10.12,10.12,10.12,39.08,40.76,35.89
26/10/2020 13:00,10.12,10.12,10.12,39.08,40.76,35.91
26/10/2020 13:15,10.12,10.12,10.19,39.05,40.76,35.89
26/10/2020 13:30,10.12,10.12,10.19,39.05,40.74,35.89
26/10/2020 13:45,10.12,10.12,10.25,39.05,40.74,35.89
26/10/2020 14:00,10.12,10.12,10.25,39.05,40.74,35.89
26/10/2020 14:15,10.19,10.19,10.25,39.05,40.74,35.89
26/10/2020 14:30,10.25,10.19,10.31,39.05,40.74,35.89
26/10/2020 14:45,10.25,10.25,10.38,39.05,40.67,35.89
26/10/2020 15:00,10.25,10.25,10.38,39.05,40.65,35.89
26/10/2020 15:15,10.25,10.25,,39.05,40.61,35.89
26/10/2020 15:30,10.25,10.25,10.38,39.05,40.54,35.87
26/10/2020 15:45,10.31,10.25,10.38,39.05,40.52,35.87
26/10/2020 16:00,10.31,10.31,10.44,39.08,40.48,35.87
26/10/2020 16:15,10.38,10.31,10.44,39.05,40.48,35.87
26/10/2020 16:30,10.38,10.31,10.5,39.08,40.46,35.87
26/10/2020 16:45,10.38,10.38,10.5,39.05,40.44,35.87
26/10/2020 17:00,10.38,10.38,10.5,39.05,40.44,35.87
26/10/2020 17:15,10.38,10.38,10.5,39.05,40.35,35.85
26/10/2020 17:30,10.38,10.38,10.5,39.05,40.31,35.85
26/10/2020 17:45,10.38,10.38,10.5,39.05,40.31,35.87
26/10/2020 18:00,10.38,10.38,10.5,39.05,40.29,35.85
26/10/2020 18:15,10.38,10.38,10.5,39.05,40.27,35.85
26/10/2020 18:30,10.38,10.38,10.5,39.05,40.29,35.85
26/10/2020 18:45,10.38,10.38,10.5,39.05,40.29,35.85
26/10/2020 19:00,10.38,10.38,10.5,39.05,40.27,35.82
26/10/2020 19:15,10.38,10.38,10.5,39.05,40.27,35.82
26/10/2020 19:30,10.38,10.38,10.44,39.05,40.27,35.82
26/10/2020 19:45,10.38,10.38,10.44,39.05,40.22,35.82
26/10/2020 20:00,10.38,10.38,10.44,39.05,40.22,35.82
26/10/2020 20:15,10.38,10.38,10.38,39.05,40.22,35.82
26/10/2020 20:30,10.38,10.38,10.38,39.05,40.22,35.82
26/10/2020 20:45,10.38,10.38,10.38,39.05,40.22,35.82
26/10/2020 21:00,10.38,10.38,10.38,39.08,40.22,35.82
26/10/2020 21:15,10.38,10.38,10.38,39.08,40.27,35.82
26/10/2020 21:30,10.38,10.31,10.38,39.08,40.27,35.82
26/10/2020 21:45,10.38,10.31,10.38,39.08,40.27,35.82
26/10/2020 22:00,10.38,10.31,10.38,39.08,40.29,35.82
26/10/2020 22:15,10.31,10.31,10.31,39.08,40.29,35.82
26/10/2020 22:30,10.31,10.31,10.31,39.08,40.31,35.82
26/10/2020 22:45,10.31,10.25,10.31,39.08,40.35,35.85
26/10/2020 23:00,10.31,10.25,10.25,39.08,40.37,35.85
26/10/2020 23:15,10.31,10.25,10.25,39.08,40.39,35.85
26/10/2020 23:30,10.25,10.25,10.25,39.08,40.39,35.85
26/10/2020 23:45,10.25,10.25,10.25,39.08,40.44,35.85
27/10/2020 00:00,10.25,10.25,10.25,39.08,40.44,35.85
27/10/2020 00:15,10.25,10.25,10.25,39.08,40.44,35.85
27/10/2020 00:30,10.25,10.25,10.19,39.08,40.44,35.85
27/10/2020 00:45,10.25,10.25,10.19,39.08,40.39,35.85
27/10/2020 01:00,10.25,10.25,10.19,39.08,40.39,35.85
27/10/2020 01:15,10.25,10.25,10.12,39.08,40.39,35.85
27/10/2020 01:30,10.25,10.19,10.12,39.08,40.37,35.85
27/10/2020 01:45,10.25,10.19,10.12,39.08,40.35,35.85
27/10/2020 02:00,10.19,10.19,10.12,39.08,40.31,35.85
27/10/2020 02:15,10.19,10.12,10.12,39.08,40.29,35.85
27/10/2020 02:30,10.19,10.12,10.12,39.08,40.27,35.82
27/10/2020 02:45,10.12,10.12,10.12,39.05,40.27,35.82
27/10/2020 03:00,10.12,10.12,10.12,39.05,40.27,35.82
27/10/2020 03:15,10.12,10.12,10.12,39.05,40.27,35.82
27/10/2020 03:30,10.12,10.12,10.12,39.05,40.31,35.82
27/10/2020 03:45,10.12,10.12,10.06,39.05,40.37,35.85
27/10/2020 04:00,10.12,10.12,10.06,39.08,40.37,35.85
27/10/2020 04:15,10.12,10.12,10.06,39.08,40.39,35.85
27/10/2020 04:30,10.12,10.12,10,39.08,40.41,35.87
27/10/2020 04:45,10.12,10.12,10.06,39.08,40.39,35.85
27/10/2020 05:00,10.12,10.12,10,39.08,40.41,35.87
27/10/2020 05:15,10.12,10.12,10,39.1,40.39,35.85
27/10/2020 05:30,10.12,10.12,10,39.08,40.41,35.85
27/10/2020 05:45,10.12,10.12,10,39.1,40.41,35.87
27/10/2020 06:00,10.12,10.12,10,39.1,40.39,35.85
27/10/2020 06:15,10.12,10.06,10,39.1,40.39,35.87
27/10/2020 06:30,10.06,10.06,10,39.1,40.41,35.87
27/10/2020 06:45,10.06,10.06,10,39.1,40.41,35.87
27/10/2020 07:00,10.06,10.06,10,39.1,40.41,35.87
27/10/2020 07:15,10.06,10.06,10,39.1,40.41,35.87
27/10/2020 07:30,10.06,10.06,10,39.1,40.41,35.87
27/10/2020 07:45,10.06,10.06,10,39.1,40.41,35.87
27/10/2020 08:00,10.06,10.06,10,39.1,40.41,35.87
27/10/2020 08:15,10.06,10.06,10,39.1,40.41,35.87
27/10/2020 08:30,10.06,10.06,10,39.1,40.41,35.87
27/10/2020 08:45,10.06,10.06,10,39.1,40.41,35.87
27/10/2020 09:00,10.06,10.06,10,39.1,40.39,35.87
27/10/2020 09:15,10.06,10.06,,39.1,40.39,35.87
27/10/2020 09:30,10.06,10.12,10.06,39.1,40.39,35.82
27/10/2020 09:45,10.12,10.12,10.06,39.1,40.39,35.87
27/10/2020 10:00,10.12,10.12,10.12,39.1,40.39,35.87
27/10/2020 10:15,10.12,10.12,10.12,39.1,40.37,35.82
27/10/2020 10:30,10.12,10.12,10.12,39.1,40.37,35.82
27/10/2020 10:45,10.12,10.12,10.12,39.1,40.37,35.82
27/10/2020 11:00,10.12,10.12,10.12,39.1,40.61,35.87
27/10/2020 11:15,10.12,10.12,10.19,39.1,40.69,35.87
27/10/2020 11:30,10.12,10.19,10.25,39.08,40.69,35.87
27/10/2020 11:45,10.19,10.25,10.25,39.1,40.69,35.89
27/10/2020 12:00,10.19,10.25,10.25,39.1,40.69,35.89
27/10/2020 12:15,10.25,10.25,10.25,39.1,40.74,35.89
27/10/2020 12:30,10.25,10.25,10.38,39.1,40.74,35.89
27/10/2020 12:45,10.25,10.25,10.38,39.1,40.74,35.96
27/10/2020 13:00,10.25,10.25,10.38,39.1,40.74,35.98
27/10/2020 13:15,10.25,10.31,10.38,39.1,40.74,36.02
27/10/2020 13:30,10.31,10.31,10.44,39.1,40.74,36.05
27/10/2020 13:45,10.38,10.38,10.5,39.15,40.74,36.02
27/10/2020 14:00,10.38,10.38,10.5,39.15,40.74,36.02
27/10/2020 14:15,10.38,10.38,10.5,39.15,40.74,36.02
27/10/2020 14:30,10.38,10.38,10.5,39.15,40.74,36.02
27/10/2020 14:45,10.38,10.44,10.5,39.15,40.74,36.02
27/10/2020 15:00,10.44,10.44,10.56,39.12,40.78,36.02
27/10/2020 15:15,10.44,10.44,10.56,39.12,40.74,36.02
27/10/2020 15:30,10.5,10.5,10.62,39.12,40.74,35.98
27/10/2020 15:45,10.5,10.5,10.62,39.12,40.78,36.02
27/10/2020 16:00,10.5,10.5,10.62,39.12,40.78,35.98
27/10/2020 16:15,10.5,10.5,10.62,39.12,40.74,35.98
27/10/2020 16:30,10.5,10.5,10.62,39.12,40.78,35.98
27/10/2020 16:45,10.5,10.5,10.62,39.12,40.74,35.98
27/10/2020 17:00,10.5,10.5,10.62,39.12,40.74,35.98
27/10/2020 17:15,10.5,10.5,10.62,39.12,40.71,35.98
27/10/2020 17:30,10.5,10.5,10.62,39.12,40.69,35.98
27/10/2020 17:45,10.5,10.5,10.62,39.12,40.65,35.96
27/10/2020 18:00,10.5,10.5,10.62,39.12,40.59,35.96
27/10/2020 18:15,10.5,10.5,10.62,39.12,40.52,35.93
27/10/2020 18:30,10.5,10.5,10.62,39.12,40.5,35.93
27/10/2020 18:45,10.5,10.5,10.62,39.12,40.48,35.93
27/10/2020 19:00,10.5,10.5,10.56,39.12,40.44,35.93
27/10/2020 19:15,10.5,10.5,10.56,39.12,40.44,35.93
27/10/2020 19:30,10.5,10.5,10.56,39.12,40.39,35.91
27/10/2020 19:45,10.5,10.5,10.5,39.12,40.35,35.91
27/10/2020 20:00,10.5,10.5,10.5,39.12,40.33,35.91
27/10/2020 20:15,10.5,10.5,10.5,39.12,40.33,35.91
27/10/2020 20:30,10.5,10.5,10.5,39.12,40.31,35.91
27/10/2020 20:45,10.5,10.5,10.5,39.12,40.31,35.91
27/10/2020 21:00,10.44,10.44,10.5,39.12,40.27,35.91
27/10/2020 21:15,10.44,10.44,10.44,39.12,40.27,35.87
27/10/2020 21:30,10.44,10.44,10.38,39.1,40.27,35.87
27/10/2020 21:45,10.44,10.44,10.38,39.1,40.35,35.91
27/10/2020 22:00,10.38,10.38,10.38,39.1,40.35,35.91
27/10/2020 22:15,10.38,10.38,10.38,39.1,40.37,35.91
27/10/2020 22:30,10.38,10.38,10.38,39.1,40.39,35.91
27/10/2020 22:45,10.38,10.38,10.38,39.15,40.46,35.91
27/10/2020 23:00,10.38,10.38,10.31,39.15,40.48,35.91
27/10/2020 23:15,10.38,10.38,10.25,39.15,40.48,35.91
27/10/2020 23:30,10.38,10.38,10.25,39.15,40.48,35.91
27/10/2020 23:45,10.31,10.31,10.25,39.1,40.48,35.91
28/10/2020 00:00,10.31,10.31,10.25,39.1,40.48,35.91
28/10/2020 00:15,10.25,10.31,10.25,39.1,40.46,35.91
28/10/2020 00:30,10.25,10.25,10.25,39.1,40.46,35.91
28/10/2020 00:45,10.25,10.25,10.19,39.1,40.46,35.87
28/10/2020 01:00,10.25,10.25,10.19,39.1,40.46,35.87
28/10/2020 01:15,10.25,10.25,10.12,39.1,40.44,35.87
28/10/2020 01:30,10.25,10.25,10.12,39.1,40.44,35.87
28/10/2020 01:45,10.25,10.25,10.12,39.1,40.39,35.87
28/10/2020 02:00,10.19,10.19,10.12,39.1,40.44,35.87
28/10/2020 02:15,10.19,10.19,10.12,39.1,40.48,35.87
28/10/2020 02:30,10.12,10.12,10.06,39.1,40.65,35.87
28/10/2020 02:45,10.12,10.12,10,39.1,40.69,35.91
28/10/2020 03:00,10.12,10.12,10,39.1,40.69,35.91
28/10/2020 03:15,10.12,10.12,10,39.12,40.69,35.91
28/10/2020 03:30,10.12,10.12,10,39.1,40.69,35.91
28/10/2020 03:45,10.12,10.12,10,39.1,40.69,35.91
28/10/2020 04:00,10.12,10.12,10,39.1,40.74,35.91
28/10/2020 04:15,10.06,10.12,10,39.12,40.74,35.91
28/10/2020 04:30,10.06,10.06,9.94,39.1,40.69,35.91
28/10/2020 04:45,10.06,10.06,9.94,39.12,40.74,35.91
28/10/2020 05:00,10,10,9.94,39.12,40.69,35.87
28/10/2020 05:15,10,10,9.88,39.12,40.74,35.87
28/10/2020 05:30,10,10,9.88,39.12,40.69,35.87
28/10/2020 05:45,10,10,9.88,39.12,40.69,35.87
28/10/2020 06:00,10,10,9.88,39.12,40.69,35.87
28/10/2020 06:15,10,10,9.88,39.12,40.69,35.87
28/10/2020 06:30,10,10,9.88,39.12,40.74,35.87
28/10/2020 06:45,10,10,9.88,39.12,40.74,35.87
28/10/2020 07:00,9.94,10,9.81,39.12,40.74,35.87
28/10/2020 07:15,9.94,9.94,9.75,39.12,40.69,35.87
28/10/2020 07:30,9.94,9.94,9.75,39.12,40.69,35.87
28/10/2020 07:45,9.88,9.94,9.75,39.12,40.69,35.87
28/10/2020 08:00,9.88,9.94,9.75,39.12,40.69,35.85
28/10/2020 08:15,9.88,9.88,9.75,39.12,40.67,35.85
28/10/2020 08:30,9.88,9.88,9.75,39.12,40.67,35.87
28/10/2020 08:45,9.88,9.88,9.75,39.12,40.65,35.85
28/10/2020 09:00,9.88,9.88,9.75,39.12,40.61,35.87
28/10/2020 09:15,9.88,9.88,9.75,39.12,40.59,35.87
28/10/2020 09:30,9.88,9.88,9.75,39.12,40.56,35.87
28/10/2020 09:45,9.88,9.88,9.75,39.1,40.52,35.87
28/10/2020 10:00,9.88,9.88,9.75,39.1,40.5,35.87
28/10/2020 10:15,9.88,9.88,9.75,39.1,40.48,35.87
28/10/2020 10:30,9.88,9.88,9.75,39.1,40.48,35.87
28/10/2020 10:45,9.88,9.88,9.75,39.12,40.44,35.87
28/10/2020 11:00,9.88,9.88,9.75,39.1,40.41,35.82
28/10/2020 11:15,9.88,9.88,9.75,39.1,40.39,35.82
28/10/2020 11:30,9.88,9.88,9.75,39.1,40.33,35.82
28/10/2020 11:45,9.88,9.88,9.81,39.1,40.33,35.82
28/10/2020 12:00,9.88,9.88,9.81,39.1,40.31,35.82
28/10/2020 12:15,9.88,9.88,9.88,39.1,40.31,35.82
28/10/2020 12:30,9.88,9.88,9.88,39.1,40.5,35.87
28/10/2020 12:45,9.88,9.94,9.88,39.1,40.67,35.89
28/10/2020 13:00,9.88,9.94,9.88,39.12,40.69,35.98
28/10/2020 13:15,9.94,9.94,9.88,39.12,40.74,36.07
28/10/2020 13:30,9.94,10,9.94,39.12,40.74,36.07
28/10/2020 13:45,9.94,10,9.94,39.12,40.74,36.11
28/10/2020 14:00,10,10,10,39.12,40.74,36.07
28/10/2020 14:15,10,10,10,39.12,40.74,36.07
28/10/2020 14:30,10,10,10,39.12,40.74,36.07
28/10/2020 14:45,10,10,10,39.12,40.74,36.07
28/10/2020 15:00,10,10,10,39.12,40.74,36.07
28/10/2020 15:15,10,10,10,39.12,40.74,36.07
28/10/2020 15:30,10,10,10,39.12,40.74,36.07
28/10/2020 15:45,10,10,10,39.12,40.74,36.05
28/10/2020 16:00,10,10,10.06,39.12,40.74,36.05
28/10/2020 16:15,10,10,10.06,39.12,40.74,36.05
28/10/2020 16:30,10,10,10.06,39.1,40.74,36.05
28/10/2020 16:45,10.06,10,10.06,39.1,40.74,36.05
28/10/2020 17:00,10,10,10.06,39.12,40.74,36.05
28/10/2020 17:15,10.06,10,10.06,39.12,40.74,36.05
28/10/2020 17:30,10.06,10,10.06,39.15,40.74,36.05
28/10/2020 17:45,10.06,10.06,10.06,39.15,40.74,36.05
28/10/2020 18:00,10.06,10.06,10.06,39.15,40.74,36.05
28/10/2020 18:15,10.06,10.06,10.06,39.15,40.74,36.02
28/10/2020 18:30,10.06,10.06,10.06,39.15,40.71,36.02
28/10/2020 18:45,10.06,10,10.06,39.15,40.74,36.02
28/10/2020 19:00,10.06,10,10,39.15,40.74,36.02
28/10/2020 19:15,10.06,10,10,39.1,40.74,36.02
28/10/2020 19:30,10,10,10,39.15,40.74,35.96
28/10/2020 19:45,10.06,10,10,39.15,40.74,35.98
28/10/2020 20:00,10,10,10,39.15,40.69,35.98
28/10/2020 20:15,10,10,10,39.15,40.74,35.98
28/10/2020 20:30,10,10,10,39.17,40.69,35.98
28/10/2020 20:45,10,10,10,39.17,40.67,35.98
28/10/2020 21:00,10,10,10,39.17,40.67,35.96
28/10/2020 21:15,10,10,10,39.17,40.67,35.93
28/10/2020 21:30,10,10,10,39.17,40.67,35.96
28/10/2020 21:45,10,10,10,39.17,40.67,35.93
28/10/2020 22:00,10,10,9.94,39.15,40.67,35.93
28/10/2020 22:15,10,10,9.94,39.15,40.67,35.96
28/10/2020 22:30,10,10,9.94,39.17,40.69,35.93
28/10/2020 22:45,10,10,9.88,39.17,40.69,35.93
28/10/2020 23:00,10,10,9.88,39.17,40.69,35.96
28/10/2020 23:15,10,10,9.88,39.12,40.69,35.93
28/10/2020 23:30,10,10,9.88,39.12,40.69,35.91
28/10/2020 23:45,10,10,9.88,39.12,40.69,35.93
29/10/2020 00:00,9.94,10,9.88,39.12,40.69,35.96
29/10/2020 00:15,9.94,10,9.88,39.12,40.69,35.93
29/10/2020 00:30,9.94,10,9.88,39.12,40.69,35.93
29/10/2020 00:45,9.94,10,9.88,39.12,40.69,35.91
29/10/2020 01:00,9.94,10,9.88,39.12,40.69,35.93
29/10/2020 01:15,9.88,10,9.88,39.12,40.69,35.91
29/10/2020 01:30,9.94,9.94,9.88,39.17,40.69,35.91
29/10/2020 01:45,9.94,9.94,9.88,39.12,40.69,35.91
29/10/2020 02:00,9.88,9.94,9.88,39.12,40.69,35.91
29/10/2020 02:15,9.88,9.94,9.88,39.17,40.69,35.91
29/10/2020 02:30,9.88,9.94,9.88,39.12,40.69,35.91
29/10/2020 02:45,9.88,9.94,9.88,39.17,40.69,35.93
29/10/2020 03:00,9.88,9.94,9.81,39.12,40.67,35.93
29/10/2020 03:15,9.88,9.94,9.81,39.12,40.67,35.91
29/10/2020 03:30,9.88,9.94,9.81,39.17,40.69,35.91
29/10/2020 03:45,9.88,9.94,9.81,39.12,40.69,35.91
29/10/2020 04:00,9.88,9.94,9.81,39.12,40.67,35.91
29/10/2020 04:15,9.88,9.94,9.81,39.12,40.67,35.89
29/10/2020 04:30,9.88,9.94,9.81,39.12,40.67,35.87
29/10/2020 04:45,9.88,9.88,9.81,39.12,40.67,35.87
29/10/2020 05:00,9.88,9.94,9.81,39.12,40.67,35.89
29/10/2020 05:15,9.88,9.88,9.81,39.12,40.59,35.87
29/10/2020 05:30,9.88,9.88,9.81,39.12,40.59,35.89
29/10/2020 05:45,9.88,9.88,9.81,39.12,40.52,35.89
29/10/2020 06:00,9.88,9.88,9.81,39.12,40.56,35.89
29/10/2020 06:15,9.88,9.88,9.81,39.12,40.52,35.89
29/10/2020 06:30,9.88,9.88,9.81,39.12,40.5,35.89
29/10/2020 06:45,9.88,9.94,9.81,39.12,40.59,35.87
29/10/2020 07:00,9.88,9.94,9.81,39.12,40.61,35.89
29/10/2020 07:15,9.88,9.94,9.81,39.12,40.67,35.89
29/10/2020 07:30,9.88,9.94,9.81,39.12,40.67,35.91
29/10/2020 07:45,9.88,9.94,9.88,39.12,40.67,35.93
29/10/2020 08:00,9.88,9.94,9.88,39.12,40.67,35.93
29/10/2020 08:15,9.88,9.94,9.88,39.12,40.67,35.93
29/10/2020 08:30,9.88,9.94,9.88,39.12,40.67,35.93
29/10/2020 08:45,9.88,9.94,9.88,39.12,40.67,35.93
29/10/2020 09:00,9.88,10,9.88,39.17,40.67,35.93
29/10/2020 09:15,9.88,10,9.88,39.12,40.67,35.93
29/10/2020 09:30,9.88,10,9.88,39.17,40.67,35.93
29/10/2020 09:45,9.88,10,9.88,39.17,40.67,35.93
29/10/2020 10:00,9.88,10,9.88,39.17,40.67,35.93
29/10/2020 10:15,9.94,10,9.94,39.17,40.67,35.93
29/10/2020 10:30,9.94,10,9.94,39.17,40.67,35.93
29/10/2020 10:45,10,10,10,39.17,40.67,35.93
29/10/2020 11:00,10,10,10,39.17,40.67,35.93
29/10/2020 11:15,10,10.06,10,39.17,40.67,35.93
29/10/2020 11:30,10,10.06,10,39.17,40.67,35.93
29/10/2020 11:45,10,10.12,10.06,39.17,40.67,35.93
29/10/2020 12:00,10,10.12,10.06,39.17,40.67,35.91
29/10/2020 12:15,10,10.12,10.12,39.17,40.67,35.93
29/10/2020 12:30,10.06,10.12,10.12,39.17,40.67,35.93
29/10/2020 12:45,10.06,10.12,10.12,39.17,40.67,35.93
29/10/2020 13:00,10.12,10.12,10.19,39.15,40.67,35.93
29/10/2020 13:15,10.12,10.19,10.25,39.15,40.65,35.93
29/10/2020 13:30,10.12,10.19,10.25,39.15,40.65,35.93
29/10/2020 13:45,10.12,10.25,10.25,39.15,40.65,35.93
29/10/2020 14:00,10.19,10.25,10.25,39.15,40.65,35.93
29/10/2020 14:15,10.19,10.25,10.31,39.15,40.52,35.93
29/10/2020 14:30,10.25,10.25,10.38,39.15,40.46,35.93
29/10/2020 14:45,10.25,10.25,10.38,39.17,40.44,35.93
29/10/2020 15:00,10.25,10.31,10.38,39.17,40.44,35.93
29/10/2020 15:15,10.25,10.38,10.38,39.17,40.44,35.93
29/10/2020 15:30,10.31,10.38,10.44,39.17,40.44,35.93
29/10/2020 15:45,10.31,10.38,10.5,39.17,40.39,35.93
29/10/2020 16:00,10.38,10.38,10.5,39.17,40.39,35.93
29/10/2020 16:15,10.38,10.38,10.5,39.17,40.39,35.93
29/10/2020 16:30,10.38,10.38,10.5,39.17,40.41,35.93
29/10/2020 16:45,10.38,10.44,10.56,39.17,40.39,35.93
29/10/2020 17:00,10.38,10.44,10.56,39.17,40.39,35.93
29/10/2020 17:15,10.44,10.5,10.62,39.17,40.39,35.89
29/10/2020 17:30,10.44,10.5,,39.15,40.39,35.93
29/10/2020 17:45,10.44,10.5,10.62,39.17,40.39,35.89
29/10/2020 18:00,10.5,10.5,10.62,39.15,40.39,35.89
29/10/2020 18:15,10.5,10.5,10.62,39.15,40.39,35.89
29/10/2020 18:30,10.5,10.5,10.62,39.17,40.39,35.89
29/10/2020 18:45,10.5,10.5,10.62,39.15,40.39,35.89
29/10/2020 19:00,10.5,10.5,10.62,39.15,40.39,35.89
29/10/2020 19:15,10.5,10.56,10.62,39.15,40.39,35.89
29/10/2020 19:30,10.5,10.56,10.69,39.15,40.39,35.89
29/10/2020 19:45,10.5,10.56,10.69,39.15,40.39,35.89
29/10/2020 20:00,10.56,10.62,10.69,39.15,40.39,35.89
29/10/2020 20:15,10.56,10.62,10.69,39.15,40.39,35.89
29/10/2020 20:30,10.56,10.62,10.69,39.15,40.39,35.89
29/10/2020 20:45,10.56,10.62,10.69,39.15,40.39,35.89
29/10/2020 21:00,10.56,10.62,10.75,39.15,40.39,35.89
29/10/2020 21:15,10.62,10.62,10.75,39.15,40.39,35.89
29/10/2020 21:30,10.62,10.62,10.75,39.15,40.39,35.89
29/10/2020 21:45,10.62,10.62,10.75,39.15,40.39,35.87
29/10/2020 22:00,10.62,10.62,10.75,39.15,40.39,35.89
29/10/2020 22:15,10.62,10.62,10.75,39.15,40.39,35.89
29/10/2020 22:30,10.62,10.62,10.75,39.15,40.39,35.89
29/10/2020 22:45,10.62,10.62,10.75,39.15,40.39,35.89
29/10/2020 23:00,10.62,10.62,10.75,39.15,40.39,35.89
29/10/2020 23:15,10.62,10.69,10.75,39.15,40.27,35.87
29/10/2020 23:30,10.62,10.69,10.75,39.15,40.27,35.89
29/10/2020 23:45,10.62,10.69,10.75,39.15,40.27,35.89
30/10/2020 00:00,10.62,10.69,10.75,39.15,40.27,35.87
30/10/2020 00:15,10.62,10.69,10.75,39.15,40.27,35.87
30/10/2020 00:30,10.62,10.75,10.75,39.15,40.27,35.87
30/10/2020 00:45,10.62,10.75,10.81,39.15,40.27,35.87
30/10/2020 01:00,10.69,10.75,10.81,39.15,40.27,35.87
30/10/2020 01:15,10.69,10.75,10.81,39.15,40.27,35.85
30/10/2020 01:30,10.69,10.75,10.81,39.15,40.27,35.85
30/10/2020 01:45,10.69,10.75,10.81,39.15,40.27,35.87
30/10/2020 02:00,10.69,10.75,10.88,39.15,40.27,35.87
30/10/2020 02:15,10.75,10.75,10.88,39.15,40.27,35.87
30/10/2020 02:30,10.75,10.75,10.88,39.15,40.22,35.87
30/10/2020 02:45,10.75,10.75,10.88,39.15,40.22,35.87
30/10/2020 03:00,10.75,10.75,10.88,39.15,40.22,35.85
30/10/2020 03:15,10.75,10.75,10.88,39.15,40.22,35.87
30/10/2020 03:30,10.75,10.75,10.88,39.15,40.22,35.87
30/10/2020 03:45,10.75,10.75,10.88,39.15,40.22,35.85
30/10/2020 04:00,10.75,10.81,10.88,39.15,40.22,35.87
30/10/2020 04:15,10.75,10.81,10.88,39.15,40.22,35.87
30/10/2020 04:30,10.75,10.81,10.88,39.19,40.2,35.85
30/10/2020 04:45,10.75,10.81,10.88,39.15,40.2,35.87
30/10/2020 05:00,10.75,10.88,10.88,39.15,40.2,35.85
30/10/2020 05:15,10.75,10.88,10.94,39.15,40.2,35.85
30/10/2020 05:30,10.75,10.88,10.94,39.15,40.2,35.85
30/10/2020 05:45,10.81,10.88,10.94,39.15,40.2,35.85
30/10/2020 06:00,10.75,10.88,10.94,39.15,40.2,35.85
30/10/2020 06:15,10.81,10.88,10.94,39.19,40.2,35.85
30/10/2020 06:30,10.81,10.88,11,39.19,40.2,35.87
30/10/2020 06:45,10.81,10.88,11,39.19,40.2,35.85
30/10/2020 07:00,10.81,10.88,11,39.19,40.2,35.85
30/10/2020 07:15,10.81,10.88,11,39.19,40.18,35.85
30/10/2020 07:30,10.88,10.88,11,39.19,40.18,35.85
30/10/2020 07:45,10.88,10.88,11,39.15,40.14,35.87
30/10/2020 08:00,10.88,10.88,11,39.15,40.14,35.85
30/10/2020 08:15,10.88,10.88,11,39.19,40.14,35.87
30/10/2020 08:30,10.88,10.88,11,39.15,40.14,35.85
30/10/2020 08:45,10.88,10.94,11,39.15,40.14,35.87
30/10/2020 09:00,10.88,10.94,11,39.15,40.14,35.87
30/10/2020 09:15,10.88,10.94,11,39.15,40.14,35.87
30/10/2020 09:30,10.88,10.94,11,39.15,40.14,35.87
30/10/2020 09:45,10.88,11,11.06,39.15,40.14,35.87
30/10/2020 10:00,10.88,11,11.12,39.15,40.14,35.82
30/10/2020 10:15,10.94,11,11.12,39.15,40.14,35.87
30/10/2020 10:30,10.94,11,11.12,39.15,40.14,35.87
30/10/2020 10:45,10.94,11,11.12,39.15,40.14,35.87
30/10/2020 11:00,10.94,11,11.12,39.15,40.14,35.87
30/10/2020 11:15,11,11,11.12,39.15,40.14,35.87
30/10/2020 11:30,11,11,11.12,39.19,40.14,35.87
30/10/2020 11:45,11,11,11.19,39.19,40.14,35.87
30/10/2020 12:00,11,11.06,11.19,39.17,40.18,35.85
30/10/2020 12:15,11,11.06,11.25,39.19,40.18,35.87
30/10/2020 12:30,11,11.06,11.25,39.17,40.18,35.87
30/10/2020 12:45,11.06,11.12,11.25,39.17,40.18,35.87
30/10/2020 13:00,11.06,11.12,11.25,39.17,40.2,35.85
30/10/2020 13:15,11.12,11.12,11.25,39.17,40.22,35.87
30/10/2020 13:30,11.12,11.12,11.31,39.17,40.22,35.87
30/10/2020 13:45,11.12,11.12,11.38,39.17,40.22,35.87
30/10/2020 14:00,11.12,11.12,11.38,39.17,40.24,35.87
30/10/2020 14:15,11.12,11.19,11.38,39.17,40.31,35.87
30/10/2020 14:30,11.12,11.19,11.38,39.17,40.31,35.89
30/10/2020 14:45,11.19,11.25,11.38,39.17,40.31,35.89
30/10/2020 15:00,11.19,11.25,11.44,39.17,40.33,35.89
30/10/2020 15:15,11.25,11.25,11.5,39.19,40.33,35.87
30/10/2020 15:30,11.25,11.25,11.5,39.19,40.33,35.87
30/10/2020 15:45,11.25,11.25,11.5,39.19,40.33,35.89
30/10/2020 16:00,11.25,11.25,11.5,39.19,40.33,35.89
30/10/2020 16:15,11.25,11.25,11.5,39.19,40.33,35.89
30/10/2020 16:30,11.25,11.31,11.5,39.19,40.33,35.89
30/10/2020 16:45,11.31,11.31,11.56,39.19,40.33,35.87
30/10/2020 17:00,11.31,11.31,11.56,39.19,40.33,35.87
30/10/2020 17:15,11.38,11.38,11.62,39.17,40.33,35.87
